Computer_DateTime,Seconds_Elapsed,RPM,Speed_MPH,Throttle_Pct,Yellow_Wire,Green_Wire,Arduino_Millis,OBD_Connected,Arduino_Connected
2026-03-02 00:39:52.095,37.006,751,0.0,16.1,0,0,35339,1,1
2026-03-02 00:39:52.196,37.106,750,0.0,16.1,0,0,35436,1,1
2026-03-02 00:39:52.296,37.206,749,0.0,16.1,0,0,35538,1,1
2026-03-02 00:39:52.397,37.307,753,0.0,16.1,0,0,35637,1,1
2026-03-02 00:39:52.497,37.407,754,0.0,16.1,0,0,35739,1,1
2026-03-02 00:39:52.597,37.508,757,0.0,16.1,0,0,35837,1,1
2026-03-02 00:39:52.698,37.608,752,0.0,16.1,0,0,35940,1,1
2026-03-02 00:39:52.798,37.708,749,0.0,16.1,0,0,36038,1,1
2026-03-02 00:39:52.899,37.809,750,0.0,16.1,0,0,36140,1,1
2026-03-02 00:39:52.999,37.909,749,0.0,16.1,0,0,36242,1,1
2026-03-02 00:39:53.100,38.010,746,0.0,16.1,0,0,36340,1,1
2026-03-02 00:39:53.200,38.110,743,0.0,16.1,0,0,36443,1,1
2026-03-02 00:39:53.301,38.211,743,0.0,16.1,0,0,36540,1,1
2026-03-02 00:39:53.401,38.311,740,0.0,16.1,0,0,36642,1,1
2026-03-02 00:39:53.501,38.411,745,0.0,16.1,0,0,36741,1,1
2026-03-02 00:39:53.602,38.512,747,0.0,16.1,0,0,36843,1,1
2026-03-02 00:39:53.702,38.612,743,0.0,16.1,0,0,36941,1,1
2026-03-02 00:39:53.802,38.713,749,0.0,16.1,0,0,37043,1,1
2026-03-02 00:39:53.903,38.813,745,0.0,16.1,0,0,37141,1,1
2026-03-02 00:39:54.003,38.913,751,0.0,16.1,0,0,37243,1,1
2026-03-02 00:39:54.104,39.014,752,0.0,16.1,0,0,37341,1,1
2026-03-02 00:39:54.204,39.114,753,0.0,16.1,0,0,37444,1,1
2026-03-02 00:39:54.305,39.215,755,0.0,16.1,0,0,37542,1,1
2026-03-02 00:39:54.405,39.315,755,0.0,16.1,0,0,37644,1,1
2026-03-02 00:39:54.505,39.416,757,0.0,16.1,0,0,37742,1,1
2026-03-02 00:39:54.606,39.516,759,0.0,16.1,0,0,37844,1,1
2026-03-02 00:39:54.706,39.616,763,0.0,16.1,0,0,37943,1,1
2026-03-02 00:39:54.807,39.717,766,0.0,16.1,0,0,38044,1,1
2026-03-02 00:39:54.907,39.817,766,0.0,16.1,0,0,38142,1,1
2026-03-02 00:39:55.008,39.918,767,0.0,16.1,0,0,38245,1,1
2026-03-02 00:39:55.108,40.018,768,0.0,16.1,0,0,38343,1,1
2026-03-02 00:39:55.208,40.118,763,0.0,16.1,0,0,38446,1,1
2026-03-02 00:39:55.309,40.219,765,0.0,16.1,0,0,38545,1,1
2026-03-02 00:39:55.409,40.319,764,0.0,16.1,0,0,38645,1,1
2026-03-02 00:39:55.510,40.420,765,0.0,16.1,0,0,38746,1,1
2026-03-02 00:39:55.610,40.520,763,0.0,16.1,0,0,38846,1,1
2026-03-02 00:39:55.711,40.621,757,0.0,16.1,0,0,38945,1,1
2026-03-02 00:39:55.811,40.721,756,0.0,16.1,0,0,39046,1,1
2026-03-02 00:39:55.912,40.822,755,0.0,16.1,0,0,39148,1,1
2026-03-02 00:39:56.012,40.922,758,0.0,16.1,0,0,39246,1,1
2026-03-02 00:39:56.113,41.023,757,0.0,16.1,0,0,39349,1,1
2026-03-02 00:39:56.213,41.123,754,0.0,16.1,0,0,39447,1,1
2026-03-02 00:39:56.313,41.223,753,0.0,16.1,0,0,39548,1,1
2026-03-02 00:39:56.414,41.324,758,0.0,16.1,0,0,39647,1,1
2026-03-02 00:39:56.514,41.424,754,0.0,16.1,0,0,39749,1,1
2026-03-02 00:39:56.614,41.525,749,0.0,16.1,0,0,39847,1,1
2026-03-02 00:39:56.715,41.625,752,0.0,16.1,0,0,39950,1,1
2026-03-02 00:39:56.815,41.725,752,0.0,16.1,0,0,40048,1,1
2026-03-02 00:39:56.916,41.826,752,0.0,16.1,0,0,40150,1,1
2026-03-02 00:39:57.016,41.926,750,0.0,16.1,0,0,40248,1,1
2026-03-02 00:39:57.117,42.027,748,0.0,16.1,0,0,40350,1,1
2026-03-02 00:39:57.217,42.127,747,0.0,16.1,0,0,40449,1,1
2026-03-02 00:39:57.317,42.227,750,0.0,16.1,0,0,40550,1,1
2026-03-02 00:39:57.418,42.328,746,0.0,16.1,0,0,40648,1,1
2026-03-02 00:39:57.518,42.428,748,0.0,16.1,0,0,40751,1,1
2026-03-02 00:39:57.619,42.529,748,0.0,16.1,0,0,40849,1,1
2026-03-02 00:39:57.719,42.629,747,0.0,16.1,0,0,40951,1,1
2026-03-02 00:39:57.820,42.730,750,0.0,16.1,0,0,41050,1,1
2026-03-02 00:39:57.920,42.830,750,0.0,16.1,0,0,41151,1,1
2026-03-02 00:39:58.021,42.931,749,0.0,16.1,0,0,41253,1,1
2026-03-02 00:39:58.121,43.032,752,0.0,16.1,0,0,41352,1,1
2026-03-02 00:39:58.222,43.132,751,0.0,16.1,0,0,41454,1,1
2026-03-02 00:39:58.322,43.232,752,0.0,16.1,0,0,41552,1,1
2026-03-02 00:39:58.423,43.333,752,0.0,16.1,0,0,41655,1,1
2026-03-02 00:39:58.523,43.433,748,0.0,16.1,0,0,41752,1,1
2026-03-02 00:39:58.623,43.533,748,0.0,15.7,0,0,41854,1,1
2026-03-02 00:39:58.724,43.634,751,0.0,16.1,0,0,41953,1,1
2026-03-02 00:39:58.824,43.734,752,0.0,16.1,0,0,42054,1,1
2026-03-02 00:39:58.925,43.835,752,0.0,16.1,0,0,42152,1,1
2026-03-02 00:39:59.025,43.935,752,0.0,16.1,0,0,42256,1,1
2026-03-02 00:39:59.125,44.035,752,0.0,16.1,0,0,42353,1,1
2026-03-02 00:39:59.226,44.136,750,0.0,16.1,0,0,42456,1,1
2026-03-02 00:39:59.326,44.236,754,0.0,16.1,0,0,42554,1,1
2026-03-02 00:39:59.427,44.337,754,0.0,16.1,0,0,42655,1,1
2026-03-02 00:39:59.527,44.437,760,0.0,16.1,0,0,42754,1,1
2026-03-02 00:39:59.627,44.537,762,0.0,16.1,0,0,42856,1,1
2026-03-02 00:39:59.728,44.638,762,0.0,16.1,0,0,42954,1,1
2026-03-02 00:39:59.828,44.738,760,0.0,16.1,0,0,43056,1,1
2026-03-02 00:39:59.929,44.839,759,0.0,16.1,0,0,43155,1,1
2026-03-02 00:40:00.029,44.939,757,0.0,16.1,0,0,43257,1,1
2026-03-02 00:40:00.130,45.040,758,0.0,16.1,0,0,43355,1,1
2026-03-02 00:40:00.230,45.140,755,0.0,16.1,0,0,43457,1,1
2026-03-02 00:40:00.331,45.241,759,0.0,16.1,0,0,43555,1,1
2026-03-02 00:40:00.431,45.341,752,0.0,16.1,0,0,43657,1,1
2026-03-02 00:40:00.532,45.442,754,0.0,16.1,0,0,43759,1,1
2026-03-02 00:40:00.632,45.542,758,0.0,16.1,0,0,43857,1,1
2026-03-02 00:40:00.733,45.643,758,0.0,16.1,0,0,43960,1,1
2026-03-02 00:40:00.833,45.743,758,0.0,16.1,0,0,44058,1,1
2026-03-02 00:40:00.933,45.843,754,0.0,16.1,0,0,44161,1,1
2026-03-02 00:40:01.034,45.944,752,0.0,16.1,0,0,44258,1,1
2026-03-02 00:40:01.134,46.044,754,0.0,16.1,0,0,44360,1,1
2026-03-02 00:40:01.235,46.145,758,0.0,16.1,0,0,44459,1,1
2026-03-02 00:40:01.335,46.245,756,0.0,16.1,0,0,44560,1,1
2026-03-02 00:40:01.435,46.346,757,0.0,16.1,0,0,44658,1,1
2026-03-02 00:40:01.536,46.446,752,0.0,16.1,0,0,44762,1,1
2026-03-02 00:40:01.636,46.546,748,0.0,16.1,0,0,44860,1,1
2026-03-02 00:40:01.737,46.647,746,0.0,16.1,0,0,44961,1,1
2026-03-02 00:40:01.837,46.747,746,0.0,16.1,0,0,45060,1,1
2026-03-02 00:40:01.938,46.848,752,0.0,16.1,0,0,45161,1,1
2026-03-02 00:40:02.038,46.948,751,0.0,16.1,0,0,45260,1,1
2026-03-02 00:40:02.139,47.049,749,0.0,16.1,0,0,45362,1,1
2026-03-02 00:40:02.239,47.149,750,0.0,16.1,0,0,45462,1,1
2026-03-02 00:40:02.340,47.250,749,0.0,16.1,0,0,45562,1,1
2026-03-02 00:40:02.440,47.350,752,0.0,16.1,0,0,45661,1,1
2026-03-02 00:40:02.540,47.451,753,0.0,16.1,0,0,45763,1,1
2026-03-02 00:40:02.641,47.551,748,0.0,16.1,0,0,45864,1,1
2026-03-02 00:40:02.741,47.652,750,0.0,16.1,0,0,45963,1,1
2026-03-02 00:40:02.842,47.752,746,0.0,16.1,0,0,46065,1,1
2026-03-02 00:40:02.942,47.852,749,0.0,16.1,0,0,46162,1,1
2026-03-02 00:40:03.043,47.953,754,0.0,16.1,0,0,46266,1,1
2026-03-02 00:40:03.143,48.053,757,0.0,16.1,0,0,46363,1,1
2026-03-02 00:40:03.244,48.154,762,0.0,16.1,0,0,46466,1,1
2026-03-02 00:40:03.344,48.254,762,0.0,16.1,0,0,46564,1,1
2026-03-02 00:40:03.444,48.355,763,0.0,16.1,0,0,46666,1,1
2026-03-02 00:40:03.545,48.455,762,0.0,16.1,0,0,46765,1,1
2026-03-02 00:40:03.645,48.555,758,0.0,16.1,0,0,46866,1,1
2026-03-02 00:40:03.746,48.656,752,0.0,16.1,0,0,46964,1,1
2026-03-02 00:40:03.846,48.756,751,0.0,16.1,0,0,47066,1,1
2026-03-02 00:40:03.946,48.856,752,0.0,16.1,0,0,47164,1,1
2026-03-02 00:40:04.047,48.957,749,0.0,16.1,0,0,47267,1,1
2026-03-02 00:40:04.147,49.057,751,0.0,16.1,0,0,47366,1,1
2026-03-02 00:40:04.248,49.158,751,0.0,16.1,0,0,47467,1,1
2026-03-02 00:40:04.348,49.258,752,0.0,16.1,0,0,47565,1,1
2026-03-02 00:40:04.448,49.359,756,0.0,16.1,0,0,47668,1,1
2026-03-02 00:40:04.549,49.459,756,0.0,16.1,0,0,47765,1,1
2026-03-02 00:40:04.649,49.559,758,0.0,16.1,0,0,47867,1,1
2026-03-02 00:40:04.750,49.660,762,0.0,16.1,0,0,47966,1,1
2026-03-02 00:40:04.850,49.760,763,0.0,16.1,0,0,48068,1,1
2026-03-02 00:40:04.951,49.861,764,0.0,15.7,0,0,48171,1,1
2026-03-02 00:40:05.051,49.961,763,0.0,15.7,0,0,48269,1,1
2026-03-02 00:40:05.151,50.061,757,0.0,15.7,0,0,48370,1,1
2026-03-02 00:40:05.252,50.162,758,0.0,15.7,0,0,48468,1,1
2026-03-02 00:40:05.352,50.262,758,0.0,15.7,0,0,48569,1,1
2026-03-02 00:40:05.453,50.363,757,0.0,15.7,0,0,48669,1,1
2026-03-02 00:40:05.553,50.463,748,0.0,15.7,0,0,48772,1,1
2026-03-02 00:40:05.654,50.564,746,0.0,15.7,0,0,48869,1,1
2026-03-02 00:40:05.754,50.664,748,0.0,15.7,0,0,48971,1,1
2026-03-02 00:40:05.854,50.764,746,0.0,15.7,0,0,49070,1,1
2026-03-02 00:40:05.955,50.865,745,0.0,15.7,0,0,49172,1,1
2026-03-02 00:40:06.055,50.965,746,0.0,15.7,0,0,49270,1,1
2026-03-02 00:40:06.156,51.066,744,0.0,15.7,0,0,49372,1,1
2026-03-02 00:40:06.256,51.166,746,0.0,16.1,0,0,49470,1,1
2026-03-02 00:40:06.357,51.267,747,0.0,16.1,0,0,49572,1,1
2026-03-02 00:40:06.457,51.367,748,0.0,15.7,0,0,49670,1,1
2026-03-02 00:40:06.557,51.467,746,0.0,15.7,0,0,49773,1,1
2026-03-02 00:40:06.658,51.568,746,0.0,15.7,0,0,49871,1,1
2026-03-02 00:40:06.758,51.668,750,0.0,15.7,0,0,49973,1,1
2026-03-02 00:40:06.858,51.769,752,0.0,15.7,0,0,50071,1,1
2026-03-02 00:40:06.959,51.869,751,0.0,16.1,0,0,50173,1,1
2026-03-02 00:40:07.060,51.970,752,0.0,16.1,0,0,50272,1,1
2026-03-02 00:40:07.160,52.070,756,0.0,16.1,0,0,50373,1,1
2026-03-02 00:40:07.260,52.171,754,0.0,15.7,0,0,50477,1,1
2026-03-02 00:40:07.361,52.271,750,0.0,15.7,0,0,50574,1,1
2026-03-02 00:40:07.461,52.371,754,0.0,15.7,0,0,50673,1,1
2026-03-02 00:40:07.562,52.472,756,0.0,15.7,0,0,50775,1,1
2026-03-02 00:40:07.662,52.572,755,0.0,16.1,0,0,50874,1,1
2026-03-02 00:40:07.763,52.673,754,0.0,15.3,0,0,50974,1,1
2026-03-02 00:40:07.863,52.773,746,0.0,15.3,0,0,51077,1,1
2026-03-02 00:40:07.964,52.874,744,0.0,15.7,0,0,51175,1,1
2026-03-02 00:40:08.064,52.974,741,0.0,15.7,0,0,51277,1,1
2026-03-02 00:40:08.164,53.074,766,0.0,15.7,0,0,51376,1,1
2026-03-02 00:40:08.265,53.175,778,0.0,15.7,0,0,51477,1,1
2026-03-02 00:40:08.365,53.275,794,0.0,15.7,0,0,51575,1,1
2026-03-02 00:40:08.466,53.376,804,0.0,15.7,0,0,51678,1,1
2026-03-02 00:40:08.566,53.476,816,0.0,15.7,0,0,51776,1,1
2026-03-02 00:40:08.666,53.577,822,0.0,15.7,0,0,51877,1,1
2026-03-02 00:40:08.767,53.677,833,0.0,15.7,0,0,51976,1,1
2026-03-02 00:40:08.867,53.777,826,0.0,15.7,0,0,52079,1,1
2026-03-02 00:40:08.968,53.878,826,0.0,15.7,0,0,52175,1,1
2026-03-02 00:40:09.068,53.978,822,0.0,15.7,0,0,52279,1,1
2026-03-02 00:40:09.169,54.079,817,0.0,15.7,0,0,52377,1,1
2026-03-02 00:40:09.269,54.179,817,0.0,15.7,0,0,52478,1,1
2026-03-02 00:40:09.369,54.279,811,0.0,15.7,0,0,52577,1,1
2026-03-02 00:40:09.470,54.380,807,0.0,15.7,0,0,52679,1,1
2026-03-02 00:40:09.570,54.480,810,0.0,15.7,0,0,52777,1,1
2026-03-02 00:40:09.671,54.581,819,0.0,15.7,0,0,52879,1,1
2026-03-02 00:40:09.771,54.681,813,0.0,15.7,0,0,52977,1,1
2026-03-02 00:40:09.872,54.782,812,0.0,15.7,0,0,53080,1,1
2026-03-02 00:40:09.972,54.882,811,0.0,15.7,0,0,53178,1,1
2026-03-02 00:40:10.073,54.983,809,0.0,15.7,0,0,53280,1,1
2026-03-02 00:40:10.173,55.083,812,0.0,15.7,0,0,53382,1,1
2026-03-02 00:40:10.274,55.184,812,0.0,15.7,0,0,53480,1,1
2026-03-02 00:40:10.374,55.284,812,0.0,15.7,0,0,53582,1,1
2026-03-02 00:40:10.475,55.385,816,0.0,15.7,0,0,53681,1,1
2026-03-02 00:40:10.575,55.485,814,0.0,15.7,0,0,53783,1,1
2026-03-02 00:40:10.675,55.586,808,0.0,15.7,0,0,53881,1,1
2026-03-02 00:40:10.776,55.686,809,0.0,15.7,0,0,53983,1,1
2026-03-02 00:40:10.876,55.786,809,0.0,15.7,0,0,54081,1,1
2026-03-02 00:40:10.977,55.887,798,0.0,15.7,0,0,54183,1,1
2026-03-02 00:40:11.077,55.987,794,0.0,15.3,0,0,54282,1,1
2026-03-02 00:40:11.177,56.088,795,0.0,15.3,0,0,54383,1,1
2026-03-02 00:40:11.278,56.188,798,0.0,15.3,0,0,54481,1,1
2026-03-02 00:40:11.378,56.288,792,0.0,15.3,0,0,54585,1,1
2026-03-02 00:40:11.479,56.389,794,0.0,15.3,0,0,54682,1,1
2026-03-02 00:40:11.579,56.489,796,0.0,15.3,0,0,54785,1,1
2026-03-02 00:40:11.679,56.590,788,0.0,15.3,0,0,54883,1,1
2026-03-02 00:40:11.780,56.690,784,0.0,15.3,0,0,54984,1,1
2026-03-02 00:40:11.880,56.790,786,0.0,15.3,0,0,55083,1,1
2026-03-02 00:40:11.981,56.891,790,0.0,15.3,0,0,55185,1,1
2026-03-02 00:40:12.081,56.991,785,0.0,15.3,0,0,55284,1,1
2026-03-02 00:40:12.182,57.092,780,0.0,15.3,0,0,55386,1,1
2026-03-02 00:40:12.282,57.192,785,0.0,15.3,0,0,55488,1,1
2026-03-02 00:40:12.383,57.293,777,0.0,15.3,0,0,55586,1,1
2026-03-02 00:40:12.483,57.393,782,0.0,15.3,0,0,55688,1,1
2026-03-02 00:40:12.584,57.494,780,0.0,15.3,0,0,55786,1,1
2026-03-02 00:40:12.684,57.594,777,0.0,15.3,0,0,55887,1,1
2026-03-02 00:40:12.784,57.694,772,0.0,15.3,0,0,55986,1,1
2026-03-02 00:40:12.885,57.795,776,0.0,15.3,0,0,56088,1,1
2026-03-02 00:40:12.985,57.895,773,0.0,15.3,0,0,56186,1,1
2026-03-02 00:40:13.086,57.996,775,0.0,15.3,0,0,56289,1,1
2026-03-02 00:40:13.186,58.096,770,0.0,15.3,0,0,56387,1,1
2026-03-02 00:40:13.286,58.196,766,0.0,15.3,0,0,56489,1,1
2026-03-02 00:40:13.387,58.297,766,0.0,15.7,0,0,56587,1,1
2026-03-02 00:40:13.487,58.397,765,0.0,16.1,0,0,56689,1,1
2026-03-02 00:40:13.587,58.498,768,0.0,16.1,0,0,56787,1,1
2026-03-02 00:40:13.688,58.598,781,0.0,16.1,0,0,56889,1,1
2026-03-02 00:40:13.788,58.698,794,0.0,16.1,0,0,56987,1,1
2026-03-02 00:40:13.889,58.799,810,0.0,16.1,0,0,57091,1,1
2026-03-02 00:40:13.989,58.899,822,0.0,16.1,0,0,57189,1,1
2026-03-02 00:40:14.090,59.000,830,0.0,16.1,0,0,57290,1,1
2026-03-02 00:40:14.190,59.100,816,0.0,16.1,0,0,57389,1,1
2026-03-02 00:40:14.290,59.200,802,0.0,16.1,0,0,57490,1,1
2026-03-02 00:40:14.391,59.301,805,0.0,16.1,0,0,57588,1,1
2026-03-02 00:40:14.491,59.401,804,0.0,16.1,0,0,57691,1,1
2026-03-02 00:40:14.592,59.502,804,0.0,16.1,0,0,57790,1,1
2026-03-02 00:40:14.692,59.602,804,0.0,16.1,0,0,57891,1,1
2026-03-02 00:40:14.793,59.703,802,0.0,16.1,0,0,57990,1,1
2026-03-02 00:40:14.893,59.803,797,0.0,16.1,0,0,58092,1,1
2026-03-02 00:40:14.993,59.903,801,0.0,16.1,0,0,58189,1,1
2026-03-02 00:40:15.094,60.004,802,0.0,16.1,0,0,58292,1,1
2026-03-02 00:40:15.194,60.104,804,0.0,16.1,0,0,58394,1,1
2026-03-02 00:40:15.295,60.205,805,0.0,16.1,0,0,58491,1,1
2026-03-02 00:40:15.395,60.305,809,0.0,16.1,0,0,58595,1,1
2026-03-02 00:40:15.495,60.405,811,0.0,16.1,0,0,58692,1,1
2026-03-02 00:40:15.596,60.506,812,0.0,16.1,0,0,58795,1,1
2026-03-02 00:40:15.696,60.606,805,0.0,16.1,0,0,58893,1,1
2026-03-02 00:40:15.797,60.707,803,0.0,16.1,0,0,58995,1,1
2026-03-02 00:40:15.897,60.807,807,0.0,16.1,0,0,59094,1,1
2026-03-02 00:40:15.998,60.908,802,0.0,16.1,0,0,59195,1,1
2026-03-02 00:40:16.098,61.008,798,0.0,16.1,0,0,59293,1,1
2026-03-02 00:40:16.198,61.109,802,0.0,16.1,0,0,59395,1,1
2026-03-02 00:40:16.299,61.209,803,0.0,16.1,0,0,59493,1,1
2026-03-02 00:40:16.399,61.309,796,0.0,16.1,0,0,59596,1,1
2026-03-02 00:40:16.500,61.410,800,0.0,16.1,0,0,59695,1,1
2026-03-02 00:40:16.600,61.510,800,0.0,16.1,0,0,59796,1,1
2026-03-02 00:40:16.700,61.611,798,0.0,16.1,0,0,59894,1,1
2026-03-02 00:40:16.801,61.711,799,0.0,16.1,0,0,59997,1,1
2026-03-02 00:40:16.901,61.811,805,0.0,16.1,0,0,60094,1,1
2026-03-02 00:40:17.002,61.912,800,0.0,16.1,0,0,60196,1,1
2026-03-02 00:40:17.102,62.012,800,0.0,16.1,0,0,60295,1,1
2026-03-02 00:40:17.203,62.113,804,0.0,16.1,0,0,60397,1,1
2026-03-02 00:40:17.303,62.213,806,0.0,16.1,0,0,60495,1,1
2026-03-02 00:40:17.404,62.314,804,0.0,16.1,0,0,60598,1,1
2026-03-02 00:40:17.504,62.414,800,0.0,16.1,0,0,60699,1,1
2026-03-02 00:40:17.604,62.514,792,0.0,16.1,0,0,60797,1,1
2026-03-02 00:40:17.705,62.615,786,0.0,16.1,0,0,60900,1,1
2026-03-02 00:40:17.805,62.715,782,0.0,16.1,0,0,60997,1,1
2026-03-02 00:40:17.906,62.816,776,0.0,16.1,0,0,61097,1,1
2026-03-02 00:40:18.006,62.917,782,0.0,16.1,0,0,61199,1,1
2026-03-02 00:40:18.107,63.017,780,0.0,16.1,0,0,61300,1,1
2026-03-02 00:40:18.207,63.117,772,0.0,16.1,0,0,61399,1,1
2026-03-02 00:40:18.308,63.218,776,0.0,16.1,0,0,61501,1,1
2026-03-02 00:40:18.408,63.318,780,0.0,16.1,0,0,61599,1,1
2026-03-02 00:40:18.508,63.419,772,0.0,16.1,0,0,61701,1,1
2026-03-02 00:40:18.609,63.519,771,0.0,16.1,0,0,61799,1,1
2026-03-02 00:40:18.709,63.619,775,0.0,16.1,0,0,61901,1,1
2026-03-02 00:40:18.810,63.720,772,0.0,16.1,0,0,61999,1,1
2026-03-02 00:40:18.910,63.820,772,0.0,16.1,0,0,62102,1,1
2026-03-02 00:40:19.011,63.921,776,0.0,16.1,0,0,62200,1,1
2026-03-02 00:40:19.111,64.021,782,0.0,16.1,0,0,62302,1,1
2026-03-02 00:40:19.211,64.122,781,0.0,16.1,0,0,62400,1,1
2026-03-02 00:40:19.312,64.222,780,0.0,16.1,0,0,62502,1,1
2026-03-02 00:40:19.413,64.323,779,0.0,16.1,0,0,62600,1,1
2026-03-02 00:40:19.513,64.423,777,0.0,16.1,0,0,62702,1,1
2026-03-02 00:40:19.614,64.524,774,0.0,16.1,0,0,62800,1,1
2026-03-02 00:40:19.714,64.624,769,0.0,16.1,0,0,62903,1,1
2026-03-02 00:40:19.815,64.725,773,0.0,16.1,0,0,63005,1,1
2026-03-02 00:40:19.915,64.825,775,0.0,16.1,0,0,63104,1,1
2026-03-02 00:40:20.015,64.925,775,0.0,16.1,0,0,63205,1,1
2026-03-02 00:40:20.116,65.026,776,0.0,16.1,0,0,63303,1,1
2026-03-02 00:40:20.216,65.126,773,0.0,16.1,0,0,63406,1,1
2026-03-02 00:40:20.317,65.227,775,0.0,16.1,0,0,63504,1,1
2026-03-02 00:40:20.417,65.327,772,0.0,16.1,0,0,63606,1,1
2026-03-02 00:40:20.518,65.428,769,0.0,16.1,0,0,63705,1,1
2026-03-02 00:40:20.618,65.528,766,0.0,16.1,0,0,63806,1,1
2026-03-02 00:40:20.718,65.628,767,0.0,16.1,0,0,63904,1,1
2026-03-02 00:40:20.819,65.729,763,0.0,16.1,0,0,64007,1,1
2026-03-02 00:40:20.919,65.829,760,0.0,16.1,0,0,64105,1,1
2026-03-02 00:40:21.019,65.930,759,0.0,16.1,0,0,64206,1,1
2026-03-02 00:40:21.120,66.030,758,0.0,16.1,0,0,64305,1,1
2026-03-02 00:40:21.220,66.130,756,0.0,16.1,0,0,64407,1,1
2026-03-02 00:40:21.321,66.231,754,0.0,16.1,0,0,64505,1,1
2026-03-02 00:40:21.421,66.331,758,0.0,16.1,0,0,64608,1,1
2026-03-02 00:40:21.521,66.431,762,0.0,16.1,0,0,64706,1,1
2026-03-02 00:40:21.622,66.532,761,0.0,16.1,0,0,64807,1,1
2026-03-02 00:40:21.722,66.632,762,0.0,16.1,0,0,64906,1,1
2026-03-02 00:40:21.823,66.733,761,0.0,16.1,0,0,65008,1,1
2026-03-02 00:40:21.923,66.833,759,0.0,16.1,0,0,65106,1,1
2026-03-02 00:40:22.024,66.934,762,0.0,16.1,0,0,65209,1,1
2026-03-02 00:40:22.124,67.034,764,0.0,16.1,0,0,65307,1,1
2026-03-02 00:40:22.225,67.135,765,0.0,16.1,0,0,65409,1,1
2026-03-02 00:40:22.325,67.235,762,0.0,16.1,0,0,65509,1,1
2026-03-02 00:40:22.425,67.336,765,0.0,16.1,0,0,65609,1,1
2026-03-02 00:40:22.526,67.436,758,0.0,16.1,0,0,65709,1,1
2026-03-02 00:40:22.626,67.536,754,0.0,16.1,0,0,65809,1,1
2026-03-02 00:40:22.727,67.637,758,0.0,16.1,0,0,65911,1,1
2026-03-02 00:40:22.827,67.737,755,0.0,16.1,0,0,66010,1,1
2026-03-02 00:40:22.928,67.838,758,0.0,16.1,0,0,66112,1,1
2026-03-02 00:40:23.028,67.938,759,0.0,16.1,0,0,66210,1,1
2026-03-02 00:40:23.128,68.039,758,0.0,16.1,0,0,66312,1,1
2026-03-02 00:40:23.229,68.139,754,0.0,16.1,0,0,66410,1,1
2026-03-02 00:40:23.329,68.239,752,0.0,16.1,0,0,66512,1,1
2026-03-02 00:40:23.430,68.340,752,0.0,16.1,0,0,66611,1,1
2026-03-02 00:40:23.530,68.440,751,0.0,16.1,0,0,66712,1,1
2026-03-02 00:40:23.630,68.541,748,0.0,16.1,0,0,66810,1,1
2026-03-02 00:40:23.731,68.641,749,0.0,16.1,0,0,66914,1,1
2026-03-02 00:40:23.831,68.741,753,0.0,16.1,0,0,67011,1,1
2026-03-02 00:40:23.932,68.842,752,0.0,16.1,0,0,67113,1,1
2026-03-02 00:40:24.032,68.942,756,0.0,16.1,0,0,67212,1,1
2026-03-02 00:40:24.133,69.043,755,0.0,16.1,0,0,67313,1,1
2026-03-02 00:40:24.233,69.143,757,0.0,16.1,0,0,67414,1,1
2026-03-02 00:40:24.334,69.244,754,0.0,16.1,0,0,67514,1,1
2026-03-02 00:40:24.434,69.344,752,0.0,16.1,0,0,67613,1,1
2026-03-02 00:40:24.535,69.445,752,0.0,16.1,0,0,67715,1,1
2026-03-02 00:40:24.635,69.545,752,0.0,16.1,0,0,67814,1,1
2026-03-02 00:40:24.736,69.646,748,0.0,16.1,0,0,67914,1,1
2026-03-02 00:40:24.836,69.746,745,0.0,16.1,0,0,68017,1,1
2026-03-02 00:40:24.936,69.846,746,0.0,16.1,0,0,68115,1,1
2026-03-02 00:40:25.037,69.947,748,0.0,16.1,0,0,68216,1,1
2026-03-02 00:40:25.137,70.047,753,0.0,16.1,0,0,68315,1,1
2026-03-02 00:40:25.238,70.148,754,0.0,16.1,0,0,68418,1,1
2026-03-02 00:40:25.338,70.248,750,0.0,16.1,0,0,68515,1,1
2026-03-02 00:40:25.439,70.349,756,0.0,16.1,0,0,68618,1,1
2026-03-02 00:40:25.539,70.449,755,0.0,16.1,0,0,68716,1,1
2026-03-02 00:40:25.640,70.550,757,0.0,16.1,0,0,68817,1,1
2026-03-02 00:40:25.740,70.650,753,0.0,16.1,0,0,68916,1,1
2026-03-02 00:40:25.840,70.750,754,0.0,16.1,0,0,69018,1,1
2026-03-02 00:40:25.941,70.851,754,0.0,16.1,0,0,69116,1,1
2026-03-02 00:40:26.042,70.952,755,0.0,16.1,0,0,69218,1,1
2026-03-02 00:40:26.142,71.052,753,0.0,16.1,0,0,69317,1,1
2026-03-02 00:40:26.243,71.153,754,0.0,16.1,0,0,69420,1,1
2026-03-02 00:40:26.343,71.253,753,0.0,16.1,0,0,69518,1,1
2026-03-02 00:40:26.444,71.354,757,0.0,16.1,0,0,69619,1,1
2026-03-02 00:40:26.544,71.454,757,0.0,16.1,0,0,69722,1,1
2026-03-02 00:40:26.644,71.554,760,0.0,16.1,0,0,69819,1,1
2026-03-02 00:40:26.745,71.655,759,0.0,16.1,0,0,69921,1,1
2026-03-02 00:40:26.845,71.755,754,0.0,16.1,0,0,70020,1,1
